listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
IND-000001,Indore,Madhya Pradesh,Super Corridor,Apartment,1554,1554,3,3,6,2020,2,5,Furnished,1,6,South,22.7224285,75.8102007,6880000,4427.28,INR,Active,True,15.744129,Indore | Super Corridor
IND-000793,Chandigarh,Chandigarh,Sector 17,Apartment,990,990,2,3,15,2011,18,22,Unfurnished,2,8,South-West,30.7291439,76.7816333,6170000,6232.32,INR,Sold,True,15.63521,Chandigarh | Sector 17
IND-000794,Lucknow,Uttar Pradesh,Aliganj,Apartment,1259,1259,3,4,19,2007,18,20,Semi-Furnished,2,0,South-East,26.8951244,80.9516765,5220000,4146.15,INR,Active,True,15.468008,Lucknow | Aliganj
IND-000795,Chennai,Tamil Nadu,Tambaram,Villa,3422,3422,4,4,2,2024,0,0,Furnished,2,7,East,12.9240388,80.1168459,32130000,9389.25,INR,Active,True,17.285301,Chennai | Tambaram
IND-000796,Lucknow,Uttar Pradesh,Mahanagar,Apartment,788,788,1,1,1,2025,22,32,Furnished,2,4,South-East,26.8663336,80.9897159,3910000,4961.93,INR,Active,True,15.179048,Lucknow | Mahanagar
IND-000797,Jaipur,Rajasthan,C-Scheme,Plot,1431,1431,0,0,16,2010,0,0,Furnished,3,3,South-East,26.9188287,75.800327,4960000,3466.11,INR,Active,True,15.416917,Jaipur | C-Scheme
IND-000798,Delhi,Delhi,Mayur Vihar,Apartment,924,924,2,3,24,2002,1,6,Furnished,1,9,West,28.5945179,77.2969829,7910000,8560.61,INR,Active,True,15.883638,Delhi | Mayur Vihar
IND-000799,Kolkata,West Bengal,Alipore,Independent House,1957,1957,3,4,10,2016,0,0,Unfurnished,1,4,South-East,22.5319113,88.3258372,9690000,4951.46,INR,Active,True,16.086605,Kolkata | Alipore
IND-000800,Chandigarh,Chandigarh,Zirakpur,Independent House,1881,1881,3,3,5,2021,0,0,Unfurnished,2,10,North,30.643015,76.8179173,10650000,5661.88,INR,Active,True,16.181071,Chandigarh | Zirakpur
IND-000801,Indore,Madhya Pradesh,Scheme 78,Apartment,975,975,2,2,18,2008,2,11,Furnished,2,12,North-West,22.7471106,75.9003896,3610000,3702.56,INR,Active,True,15.099219,Indore | Scheme 78
IND-000802,Indore,Madhya Pradesh,Super Corridor,Apartment,1067,1067,2,3,19,2007,1,6,Unfurnished,3,5,South,22.7317356,75.8132332,3720000,3486.41,INR,Active,True,15.129234,Indore | Super Corridor
IND-000803,Delhi,Delhi,Dwarka,Independent House,1936,1936,3,4,17,2009,0,0,Semi-Furnished,2,8,South-East,28.595669,77.0448568,14810000,7649.79,INR,Active,True,16.510813,Delhi | Dwarka
IND-000804,Bengaluru,Karnataka,HSR Layout,Apartment,935,935,2,2,2,2024,17,23,Furnished,3,8,North,12.913721,77.6381843,7630000,8160.43,INR,Active,True,15.847599,Bengaluru | HSR Layout
IND-000805,Indore,Madhya Pradesh,Bhawarkuan,Apartment,1367,1367,3,4,7,2019,19,24,Furnished,3,12,North,22.6961114,75.8489499,5500000,4023.41,INR,Active,True,15.520259,Indore | Bhawarkuan
IND-000806,Chandigarh,Chandigarh,Panchkula,Apartment,1104,1104,2,3,16,2010,7,12,Furnished,0,12,East,30.6961229,76.851617,7910000,7164.86,INR,Sold,True,15.883638,Chandigarh | Panchkula
IND-000807,Kolkata,West Bengal,Rajarhat,Villa,2278,2278,3,4,1,2025,0,0,Semi-Furnished,2,7,West,22.6254846,88.4597856,12110000,5316.07,INR,Active,True,16.309542,Kolkata | Rajarhat
IND-000808,Ahmedabad,Gujarat,Prahlad Nagar,Independent House,3140,3140,5,5,15,2011,0,0,Furnished,0,0,South,23.0105864,72.5128423,17370000,5531.85,INR,Active,True,16.670255,Ahmedabad | Prahlad Nagar
IND-000809,Kolkata,West Bengal,Behala,Apartment,1241,1241,2,2,0,2026,4,10,Unfurnished,2,9,South-East,22.4827505,88.3155141,6240000,5028.2,INR,Active,True,15.646491,Kolkata | Behala
IND-000810,Ahmedabad,Gujarat,Prahlad Nagar,Apartment,1652,1652,3,4,5,2021,18,19,Unfurnished,2,5,South,23.0051045,72.5136395,7890000,4776.03,INR,Active,True,15.881107,Ahmedabad | Prahlad Nagar
IND-000811,Indore,Madhya Pradesh,Super Corridor,Plot,3485,3485,0,0,4,2022,0,0,Furnished,1,2,East,22.7331068,75.821567,9510000,2728.84,INR,Active,True,16.067855,Indore | Super Corridor
IND-000812,Indore,Madhya Pradesh,Palasia,Plot,2643,2643,0,0,6,2020,0,0,Unfurnished,2,4,North-West,22.7279486,75.853386,7420000,2807.42,INR,Active,True,15.81969,Indore | Palasia
IND-000813,Jaipur,Rajasthan,Jagatpura,Plot,2740,2740,0,0,19,2007,0,0,Furnished,3,12,North-East,26.8231347,75.8485991,9490000,3463.5,INR,Active,True,16.065749,Jaipur | Jagatpura
IND-000814,Lucknow,Uttar Pradesh,Gomti Nagar,Independent House,2422,2422,3,3,17,2009,0,0,Unfurnished,2,5,West,26.8533681,81.0060939,8980000,3707.68,INR,Active,True,16.010511,Lucknow | Gomti Nagar
IND-000815,Indore,Madhya Pradesh,Bhawarkuan,Villa,2683,2683,3,3,11,2015,0,0,Unfurnished,1,1,North-West,22.6871512,75.8570604,11190000,4170.7,INR,Active,True,16.230531,Indore | Bhawarkuan
IND-000816,Mumbai,Maharashtra,Andheri,Villa,4689,4689,5,6,19,2007,0,0,Semi-Furnished,0,8,South-West,19.1219067,72.8481583,94700000,20196.2,INR,Active,True,18.366225,Mumbai | Andheri
IND-000817,Visakhapatnam,Andhra Pradesh,Dwaraka Nagar,Villa,2104,2104,4,5,19,2007,0,0,Unfurnished,3,6,South,17.7090191,83.2956419,7080000,3365.02,INR,Active,True,15.772785,Visakhapatnam | Dwaraka Nagar
IND-000818,Coimbatore,Tamil Nadu,Peelamedu,Apartment,1748,1748,3,3,7,2019,1,10,Unfurnished,1,3,East,11.0310164,77.0137615,6690000,3827.23,INR,Active,True,15.716125,Coimbatore | Peelamedu
IND-000819,Ahmedabad,Gujarat,Thaltej,Apartment,1851,1851,3,3,5,2021,22,32,Semi-Furnished,2,6,South,23.0502022,72.5156424,10230000,5526.74,INR,Active,True,16.140835,Ahmedabad | Thaltej
IND-000820,Jaipur,Rajasthan,Mansarovar,Apartment,971,971,2,2,24,2002,16,24,Semi-Furnished,2,4,South,26.8525408,75.7567266,3690000,3800.21,INR,Active,True,15.121137,Jaipur | Mansarovar
IND-000821,Nagpur,Maharashtra,Dharampeth,Apartment,1767,1767,3,4,9,2017,8,13,Semi-Furnished,1,8,South-West,21.1393929,79.0692071,7180000,4063.38,INR,Active,True,15.78681,Nagpur | Dharampeth
IND-000822,Mumbai,Maharashtra,Navi Mumbai,Apartment,1744,1744,3,3,25,2001,10,14,Unfurnished,2,7,South-West,19.0333774,73.0364211,26060000,14942.66,INR,Active,True,17.075912,Mumbai | Navi Mumbai
IND-000823,Visakhapatnam,Andhra Pradesh,Gajuwaka,Apartment,1768,1768,3,3,11,2015,12,15,Semi-Furnished,0,10,North-East,17.6815706,83.2170934,6330000,3580.32,INR,Active,True,15.660811,Visakhapatnam | Gajuwaka
IND-000824,Delhi,Delhi,Dwarka,Apartment,1605,1605,3,3,21,2005,4,7,Semi-Furnished,0,4,West,28.5989357,77.0459615,13720000,8548.29,INR,Sold,True,16.434365,Delhi | Dwarka
IND-000825,Jaipur,Rajasthan,Vaishali Nagar,Independent House,2611,2611,4,4,4,2022,0,0,Furnished,1,10,South-West,26.90222,75.7435191,11340000,4343.16,INR,Active,True,16.243847,Jaipur | Vaishali Nagar
IND-000826,Nagpur,Maharashtra,Hingna,Apartment,1545,1545,3,3,10,2016,24,24,Semi-Furnished,2,10,South-West,21.1257577,78.9794425,4750000,3074.43,INR,Active,True,15.373655,Nagpur | Hingna
IND-000827,Coimbatore,Tamil Nadu,Saravanampatti,Independent House,2394,2394,4,4,15,2011,0,0,Semi-Furnished,1,0,South,11.0796952,76.9934854,8830000,3688.39,INR,Active,True,15.993666,Coimbatore | Saravanampatti
IND-000828,Visakhapatnam,Andhra Pradesh,Madhurawada,Independent House,2044,2044,3,3,7,2019,0,0,Unfurnished,2,5,South-West,17.8194587,83.382967,7510000,3674.17,INR,Active,True,15.831746,Visakhapatnam | Madhurawada
IND-000829,Lucknow,Uttar Pradesh,Aliganj,Independent House,1816,1816,3,3,8,2018,0,0,Semi-Furnished,2,5,North-East,26.8954197,80.9511158,6780000,3733.48,INR,Active,True,15.729488,Lucknow | Aliganj
IND-000830,Pune,Maharashtra,Kharadi,Plot,3408,3408,0,0,12,2014,0,0,Unfurnished,0,11,North,18.5583152,73.9505256,19410000,5695.42,INR,Sold,True,16.781299,Pune | Kharadi
IND-000831,Coimbatore,Tamil Nadu,Saravanampatti,Villa,2578,2578,4,5,22,2004,0,0,Semi-Furnished,1,0,North-East,11.0828732,76.9950628,10550000,4092.32,INR,Active,True,16.171637,Coimbatore | Saravanampatti
IND-000832,Pune,Maharashtra,Kharadi,Apartment,1882,1882,3,4,24,2002,11,12,Furnished,2,0,North-East,18.5476766,73.9442262,11920000,6333.69,INR,Sold,True,16.293728,Pune | Kharadi
IND-000833,Indore,Madhya Pradesh,Palasia,Apartment,1783,1783,3,4,0,2026,12,22,Furnished,2,2,South-East,22.7088001,75.8642282,7450000,4178.35,INR,Active,True,15.823725,Indore | Palasia
IND-000834,Bengaluru,Karnataka,Electronic City,Apartment,1570,1570,3,3,11,2015,8,12,Unfurnished,3,0,South,12.8406708,77.6705006,9140000,5821.66,INR,Sold,True,16.028171,Bengaluru | Electronic City
IND-000835,Mumbai,Maharashtra,Bandra,Apartment,1531,1531,3,3,20,2006,14,18,Furnished,0,2,North-West,19.0580185,72.828804,36250000,23677.34,INR,Active,True,17.40595,Mumbai | Bandra
IND-000836,Chennai,Tamil Nadu,Velachery,Apartment,1516,1516,3,3,3,2023,23,29,Furnished,1,8,South-West,12.9872353,80.2186053,7990000,5270.45,INR,Sold,True,15.893701,Chennai | Velachery
IND-000837,Bengaluru,Karnataka,Indiranagar,Apartment,2096,2096,3,4,12,2014,4,11,Semi-Furnished,2,3,North-West,12.9732468,77.6500026,18260000,8711.83,INR,Active,True,16.720223,Bengaluru | Indiranagar
IND-000838,Kolkata,West Bengal,Ballygunge,Apartment,1840,1840,3,3,0,2026,25,31,Semi-Furnished,1,7,South,22.5253179,88.37547,10530000,5722.83,INR,Sold,True,16.169739,Kolkata | Ballygunge
IND-000839,Lucknow,Uttar Pradesh,Sushant Golf City,Apartment,1637,1637,3,4,14,2012,22,23,Furnished,1,12,South-West,26.7668578,80.9998662,6490000,3964.57,INR,Sold,True,15.685773,Lucknow | Sushant Golf City
IND-000840,Jaipur,Rajasthan,Tonk Road,Apartment,1440,1440,3,3,25,2001,19,27,Furnished,0,9,East,26.8653119,75.781944,5740000,3986.11,INR,Active,True,15.56297,Jaipur | Tonk Road
IND-000841,Delhi,Delhi,Vasant Kunj,Independent House,1635,1635,3,3,6,2020,0,0,Semi-Furnished,1,12,West,28.5223661,77.1577515,15130000,9253.82,INR,Active,True,16.53219,Delhi | Vasant Kunj
IND-000842,Kolkata,West Bengal,Salt Lake,Villa,3850,3850,5,6,16,2010,0,0,Semi-Furnished,0,11,East,22.5884001,88.4551553,24250000,6298.7,INR,Active,True,17.003927,Kolkata | Salt Lake
IND-000843,Coimbatore,Tamil Nadu,Saibaba Colony,Apartment,1420,1420,3,3,25,2001,25,29,Semi-Furnished,0,11,South-East,11.0274236,76.9348646,4070000,2866.2,INR,Active,True,15.219154,Coimbatore | Saibaba Colony
IND-000844,Chennai,Tamil Nadu,Tambaram,Independent House,2427,2427,3,4,10,2016,0,0,Furnished,1,8,West,12.9296416,80.1062728,14950000,6159.87,INR,Active,True,16.520222,Chennai | Tambaram
IND-000845,Chennai,Tamil Nadu,OMR,Apartment,1170,1170,2,3,3,2023,10,20,Furnished,1,4,East,12.942888,80.2296682,8480000,7247.86,INR,Active,True,15.953221,Chennai | OMR
IND-000846,Chandigarh,Chandigarh,Sector 34,Plot,3286,3286,0,0,6,2020,0,0,Furnished,1,7,South-East,30.7235146,76.7473181,16610000,5054.78,INR,Active,True,16.625516,Chandigarh | Sector 34
IND-000847,Indore,Madhya Pradesh,Scheme 78,Independent House,1695,1695,2,3,23,2003,0,0,Unfurnished,2,6,North,22.757189,75.9069586,5530000,3262.54,INR,Active,True,15.525699,Indore | Scheme 78
IND-000848,Delhi,Delhi,Rohini,Villa,2962,2962,4,4,23,2003,0,0,Unfurnished,3,12,East,28.7421222,77.0669882,27320000,9223.5,INR,Active,True,17.12313,Delhi | Rohini
IND-000849,Pune,Maharashtra,Hinjewadi,Apartment,2212,2212,4,4,15,2011,17,27,Unfurnished,3,6,North,18.5928243,73.7308575,14260000,6446.65,INR,Active,True,16.472969,Pune | Hinjewadi
IND-000850,Coimbatore,Tamil Nadu,Singanallur,Apartment,500,500,1,1,14,2012,11,17,Furnished,1,6,East,10.9972775,77.0294634,1730000,3460.0,INR,Active,True,14.363633,Coimbatore | Singanallur
IND-000851,Chandigarh,Chandigarh,Zirakpur,Apartment,1841,1841,3,4,2,2024,10,16,Unfurnished,3,7,South-East,30.6470511,76.819972,13880000,7539.38,INR,Sold,True,16.44596,Chandigarh | Zirakpur
IND-000852,Lucknow,Uttar Pradesh,Aliganj,Plot,3896,3896,0,0,14,2012,0,0,Furnished,2,8,North,26.8839892,80.9515883,12150000,3118.58,INR,Active,True,16.31284,Lucknow | Aliganj
IND-000853,Jaipur,Rajasthan,Mansarovar,Independent House,1925,1925,3,4,16,2010,0,0,Semi-Furnished,2,5,South,26.8490946,75.758216,8200000,4259.74,INR,Active,True,15.919645,Jaipur | Mansarovar
IND-000854,Coimbatore,Tamil Nadu,Saibaba Colony,Independent House,1831,1831,3,4,6,2020,0,0,Unfurnished,1,10,South,11.0286815,76.9468378,6320000,3451.67,INR,Active,True,15.65923,Coimbatore | Saibaba Colony
IND-000855,Bengaluru,Karnataka,Electronic City,Apartment,931,931,2,2,5,2021,19,19,Furnished,1,2,North-West,12.83413,77.6661117,8840000,9495.17,INR,Active,True,15.994798,Bengaluru | Electronic City
IND-000856,Jaipur,Rajasthan,Vaishali Nagar,Apartment,1024,1024,2,2,21,2005,12,13,Unfurnished,1,8,North-West,26.8884229,75.7328078,4380000,4277.34,INR,Active,True,15.29256,Jaipur | Vaishali Nagar
IND-000857,Chandigarh,Chandigarh,Panchkula,Apartment,1734,1734,3,3,1,2025,23,29,Semi-Furnished,2,5,North,30.6891602,76.8689752,12840000,7404.84,INR,Active,True,16.368076,Chandigarh | Panchkula
IND-000858,Chennai,Tamil Nadu,Adyar,Villa,5194,5194,5,5,22,2004,0,0,Furnished,1,3,East,13.0002487,80.2677811,43640000,8402.0,INR,Sold,True,17.591485,Chennai | Adyar
IND-000859,Bengaluru,Karnataka,Whitefield,Apartment,500,500,1,1,22,2004,12,14,Unfurnished,3,7,South,12.9701287,77.7615442,3620000,7240.0,INR,Sold,True,15.101985,Bengaluru | Whitefield
IND-000860,Ahmedabad,Gujarat,Thaltej,Apartment,1314,1314,2,2,5,2021,25,25,Furnished,1,5,South-East,23.0443303,72.5160132,8270000,6293.76,INR,Sold,True,15.928145,Ahmedabad | Thaltej
IND-000861,Kochi,Kerala,Marine Drive,Apartment,1053,1053,2,2,17,2009,12,17,Furnished,0,0,North-East,9.9733813,76.2789155,5260000,4995.25,INR,Sold,True,15.475642,Kochi | Marine Drive
IND-000862,Ahmedabad,Gujarat,Bopal,Independent House,2746,2746,4,4,14,2012,0,0,Furnished,2,7,South-East,23.0371897,72.4683285,11350000,4133.28,INR,Active,True,16.244728,Ahmedabad | Bopal
IND-000863,Nagpur,Maharashtra,Hingna,Independent House,2822,2822,4,4,17,2009,0,0,Furnished,3,11,South,21.1110737,78.9803803,8930000,3164.42,INR,Active,True,16.004927,Nagpur | Hingna
IND-000864,Kochi,Kerala,Vyttila,Apartment,723,723,1,1,15,2011,13,23,Furnished,2,2,South,9.9745387,76.3244497,3880000,5366.53,INR,Active,True,15.171346,Kochi | Vyttila
IND-000865,Kochi,Kerala,Marine Drive,Apartment,1437,1437,3,4,17,2009,6,8,Unfurnished,2,3,North-East,9.9887469,76.2745929,6740000,4690.33,INR,Sold,True,15.723571,Kochi | Marine Drive
IND-000866,Jaipur,Rajasthan,C-Scheme,Villa,4428,4428,5,6,23,2003,0,0,Unfurnished,3,3,South-East,26.9049002,75.7977083,20110000,4541.55,INR,Active,True,16.816728,Jaipur | C-Scheme
IND-000867,Kochi,Kerala,Edappally,Apartment,1785,1785,3,3,12,2014,4,12,Unfurnished,1,5,South-West,10.031953,76.3159298,7210000,4039.22,INR,Active,True,15.79098,Kochi | Edappally
IND-000868,Nagpur,Maharashtra,Sadar,Plot,4063,4063,0,0,0,2026,0,0,Furnished,2,7,North,21.1718788,79.0794556,13800000,3396.51,INR,Active,True,16.440179,Nagpur | Sadar
IND-000869,Ahmedabad,Gujarat,Gota,Apartment,781,781,1,1,11,2015,1,6,Furnished,2,9,North-West,23.0796376,72.5332531,4830000,6184.38,INR,Sold,True,15.390357,Ahmedabad | Gota
IND-000870,Nagpur,Maharashtra,Mihan,Plot,2405,2405,0,0,5,2021,0,0,Semi-Furnished,3,6,South-East,21.0812294,78.9217354,5300000,2203.74,INR,Sold,True,15.483218,Nagpur | Mihan
IND-000871,Mumbai,Maharashtra,Powai,Apartment,576,576,1,1,25,2001,20,21,Furnished,2,0,South-West,19.1164053,72.9101857,11870000,20607.64,INR,Active,True,16.289525,Mumbai | Powai
IND-000872,Lucknow,Uttar Pradesh,Aliganj,Apartment,710,710,1,1,6,2020,18,19,Furnished,2,11,North,26.8885655,80.9382705,3760000,5295.77,INR,Active,True,15.13993,Lucknow | Aliganj
IND-000873,Delhi,Delhi,Lajpat Nagar,Independent House,2667,2667,4,5,24,2002,0,0,Unfurnished,3,12,North-East,28.5589837,77.2380023,16650000,6242.97,INR,Active,True,16.627921,Delhi | Lajpat Nagar
IND-000874,Visakhapatnam,Andhra Pradesh,MVP Colony,Independent House,1597,1597,3,4,2,2024,0,0,Semi-Furnished,3,8,North-East,17.7337476,83.3115643,5620000,3519.1,INR,Active,True,15.541842,Visakhapatnam | MVP Colony
IND-000875,Nagpur,Maharashtra,Manish Nagar,Apartment,1927,1927,3,3,3,2023,12,21,Semi-Furnished,2,3,South,21.0766154,79.0678345,6650000,3450.96,INR,Active,True,15.710128,Nagpur | Manish Nagar
IND-000876,Bengaluru,Karnataka,Indiranagar,Apartment,947,947,2,3,12,2014,6,7,Furnished,3,9,South-West,12.9826621,77.6381111,8630000,9112.99,INR,Sold,True,15.970755,Bengaluru | Indiranagar
IND-000877,Indore,Madhya Pradesh,Super Corridor,Apartment,942,942,2,2,22,2004,15,25,Unfurnished,1,12,South,22.7368996,75.8132212,2950000,3131.63,INR,Active,True,14.897316,Indore | Super Corridor
IND-000878,Chandigarh,Chandigarh,Mohali,Independent House,800,800,2,2,14,2012,0,0,Furnished,0,6,South-East,30.7048847,76.7164342,4520000,5650.0,INR,Active,True,15.324023,Chandigarh | Mohali
IND-000879,Visakhapatnam,Andhra Pradesh,Madhurawada,Apartment,691,691,1,1,14,2012,14,23,Semi-Furnished,1,2,South,17.8015665,83.3920467,2320000,3357.45,INR,Sold,True,14.657078,Visakhapatnam | Madhurawada
IND-000880,Delhi,Delhi,Mayur Vihar,Apartment,1654,1654,3,3,25,2001,19,23,Furnished,2,11,North-West,28.6047375,77.2992781,16890000,10211.61,INR,Sold,True,16.642232,Delhi | Mayur Vihar
IND-000881,Nagpur,Maharashtra,Dharampeth,Plot,2524,2524,0,0,16,2010,0,0,Furnished,0,8,South,21.1332773,79.0609131,5820000,2305.86,INR,Sold,True,15.576811,Nagpur | Dharampeth
IND-000882,Indore,Madhya Pradesh,Bhawarkuan,Apartment,1219,1219,2,2,23,2003,5,13,Semi-Furnished,2,8,South-East,22.6896297,75.8624122,3730000,3059.89,INR,Active,True,15.131919,Indore | Bhawarkuan
IND-000883,Delhi,Delhi,Saket,Plot,4275,4275,0,0,23,2003,0,0,Furnished,3,9,South-West,28.5311955,77.2111902,25540000,5974.27,INR,Active,True,17.055756,Delhi | Saket
IND-000884,Kochi,Kerala,Vyttila,Villa,3310,3310,4,4,17,2009,0,0,Semi-Furnished,0,6,South-East,9.9792638,76.3221395,19070000,5761.33,INR,Active,True,16.763627,Kochi | Vyttila
IND-000885,Indore,Madhya Pradesh,Scheme 78,Apartment,1251,1251,2,3,16,2010,22,27,Unfurnished,2,1,North-East,22.7464963,75.896581,4680000,3741.01,INR,Active,True,15.358809,Indore | Scheme 78
IND-000886,Kolkata,West Bengal,New Town,Plot,3107,3107,0,0,5,2021,0,0,Semi-Furnished,1,2,North-West,22.5674611,88.4355566,13450000,4328.93,INR,Sold,True,16.41449,Kolkata | New Town
IND-000887,Pune,Maharashtra,Hinjewadi,Apartment,2328,2328,4,4,14,2012,22,24,Furnished,1,9,North-East,18.5914552,73.7467305,15350000,6593.64,INR,Active,True,16.546626,Pune | Hinjewadi
IND-000888,Bengaluru,Karnataka,Yelahanka,Independent House,2624,2624,4,5,22,2004,0,0,Semi-Furnished,2,7,West,13.1026739,77.5990551,14230000,5423.02,INR,Active,True,16.470863,Bengaluru | Yelahanka
IND-000889,Pune,Maharashtra,Baner,Apartment,1590,1590,3,3,14,2012,23,31,Furnished,1,7,North-West,18.5527056,73.7820056,12700000,7987.42,INR,Active,True,16.357113,Pune | Baner
IND-000890,Bengaluru,Karnataka,HSR Layout,Villa,3897,3897,5,6,6,2020,0,0,Unfurnished,1,2,North,12.9125614,77.6380938,30530000,7834.23,INR,Active,True,17.23422,Bengaluru | HSR Layout
IND-000891,Delhi,Delhi,Mayur Vihar,Apartment,1774,1774,3,3,4,2022,18,20,Furnished,1,1,South-East,28.6029601,77.2927886,20810000,11730.55,INR,Active,True,16.850944,Delhi | Mayur Vihar
IND-000892,Ahmedabad,Gujarat,Thaltej,Apartment,1502,1502,3,3,5,2021,22,29,Furnished,2,6,South-East,23.0508434,72.5048272,8320000,5539.28,INR,Active,True,15.934173,Ahmedabad | Thaltej
IND-000893,Coimbatore,Tamil Nadu,Gandhipuram,Apartment,660,660,1,1,16,2010,23,27,Unfurnished,1,9,East,11.023064,76.9613727,1960000,2969.7,INR,Active,True,14.488456,Coimbatore | Gandhipuram
IND-000894,Mumbai,Maharashtra,Borivali,Independent House,2583,2583,4,4,16,2010,0,0,Unfurnished,3,7,North,19.2186259,72.8679633,45560000,17638.4,INR,Active,True,17.634541,Mumbai | Borivali
IND-000895,Ahmedabad,Gujarat,Bopal,Apartment,1274,1274,2,2,18,2008,18,23,Furnished,0,9,South-East,23.0256518,72.4623716,6880000,5400.31,INR,Active,True,15.744129,Ahmedabad | Bopal
IND-000896,Nagpur,Maharashtra,Sadar,Apartment,1259,1259,2,2,1,2025,9,18,Semi-Furnished,2,7,South-East,21.1640104,79.075629,4690000,3725.18,INR,Sold,True,15.360943,Nagpur | Sadar
IND-000897,Ahmedabad,Gujarat,Satellite,Plot,4440,4440,0,0,1,2025,0,0,Unfurnished,1,11,West,23.0311712,72.5146191,18230000,4105.86,INR,Active,True,16.718579,Ahmedabad | Satellite
IND-000898,Coimbatore,Tamil Nadu,Singanallur,Independent House,1900,1900,3,3,3,2023,0,0,Semi-Furnished,3,10,South-East,11.0001988,77.0299957,6640000,3494.74,INR,Active,True,15.708623,Coimbatore | Singanallur
IND-000899,Kochi,Kerala,Aluva,Independent House,2101,2101,3,4,6,2020,0,0,Unfurnished,0,9,West,10.0995045,76.3448919,10040000,4778.68,INR,Sold,True,16.122088,Kochi | Aluva
IND-000900,Chandigarh,Chandigarh,Panchkula,Villa,2859,2859,4,5,12,2014,0,0,Semi-Furnished,1,6,North-East,30.6926312,76.8598693,23980000,8387.55,INR,Active,True,16.992731,Chandigarh | Panchkula
IND-000901,Pune,Maharashtra,Kharadi,Apartment,1761,1761,3,3,14,2012,25,33,Furnished,2,9,West,18.5525187,73.9545861,14050000,7978.42,INR,Sold,True,16.458133,Pune | Kharadi
IND-000902,Kolkata,West Bengal,New Town,Independent House,1541,1541,3,4,12,2014,0,0,Unfurnished,3,1,South-West,22.5795749,88.4320657,6960000,4516.55,INR,Active,True,15.75569,Kolkata | New Town
IND-000903,Chandigarh,Chandigarh,Sector 34,Independent House,1521,1521,3,4,8,2018,0,0,Semi-Furnished,2,7,North-East,30.7151344,76.7600128,7860000,5167.65,INR,Sold,True,15.877297,Chandigarh | Sector 34
IND-000904,Bengaluru,Karnataka,Yelahanka,Plot,3357,3357,0,0,7,2019,0,0,Unfurnished,1,11,South-West,13.0987256,77.59861,18790000,5597.26,INR,Active,True,16.748835,Bengaluru | Yelahanka
IND-000905,Mumbai,Maharashtra,Thane,Apartment,1071,1071,2,2,0,2026,5,10,Furnished,3,2,East,19.233611,72.9757443,24950000,23295.99,INR,Active,True,17.032384,Mumbai | Thane
IND-000906,Kolkata,West Bengal,Alipore,Apartment,1736,1736,3,3,17,2009,5,10,Unfurnished,3,3,North-West,22.5308322,88.3289195,8020000,4619.82,INR,Active,True,15.897449,Kolkata | Alipore
IND-000907,Coimbatore,Tamil Nadu,Gandhipuram,Apartment,1236,1236,2,3,14,2012,4,6,Furnished,1,4,South-West,11.0246993,76.95701,4850000,3923.95,INR,Sold,True,15.394489,Coimbatore | Gandhipuram
IND-000908,Ahmedabad,Gujarat,Satellite,Apartment,1580,1580,3,3,11,2015,11,16,Semi-Furnished,3,0,North-West,23.0293027,72.5115297,9530000,6031.65,INR,Active,True,16.069955,Ahmedabad | Satellite
IND-000909,Indore,Madhya Pradesh,Scheme 78,Apartment,1181,1181,2,2,9,2017,21,25,Unfurnished,1,4,South-East,22.752692,75.89493,4170000,3530.91,INR,Active,True,15.243427,Indore | Scheme 78
IND-000910,Chandigarh,Chandigarh,Sector 34,Villa,2468,2468,3,3,9,2017,0,0,Furnished,0,5,West,30.7122116,76.7709543,16430000,6657.21,INR,Active,True,16.61462,Chandigarh | Sector 34
